price,release_date,app_name,developer
4.99,2009-07-27,Mystery P.I. - Lost in Los Angeles,SpinTop Games
9.99,2008-08-14,Bionic Commando: Rearmed,Capcom
9.99,2009-07-28,Bionic Commando,Capcom
9.99,2009-07-28,Bionic Commando,Capcom
4.99,2009-07-29,Watchmen: The End is Nigh Part 2,Deadline Games
4.99,2009-08-04,Foreign Legion: Buckets of Blood,Sakari Indie
4.99,2009-08-04,Foreign Legion: Buckets of Blood,Sakari Indie
9.99,2003-11-19,STAR WARS™ - Knights of the Old Republic™,"BioWare,Aspyr (Mac)"
9.99,2003-11-19,STAR WARS™ - Knights of the Old Republic™,"BioWare,Aspyr (Mac)"
9.99,2009-08-18,Osmos,Hemisphere Games
9.99,2009-08-18,Osmos,Hemisphere Games
9.99,1998-12-01,Fallout 2: A Post Nuclear Role Playing Game,Black Isle Studios
9.99,2001-03-01,Fallout Tactics: Brotherhood of Steel,14° East
9.99,1999-06-01,Kingpin — Life of Crime,Xatrix Entertainment
19.99,2009-08-20,Tales of Monkey Island Complete Pack: Chapter 2 - The Siege of Spinner Cay,Telltale Games
19.99,2009-08-24,Jewel Quest Pack,iWin
9.99,2009-08-24,Mahjong Quest Collection,iWin
4.99,2009-06-22,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",Size Five Games
4.99,2009-06-22,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",Size Five Games
9.99,2005-03-29,Tom Clancy's Splinter Cell Chaos Theory®,Ubisoft Montreal
4.99,2009-08-28,XIII Century – Gold Edition,Unicorn Games Studio
14.99,2009-10-30,World of Zoo,Blue Fang
9.99,2009-09-08,Mini Ninjas,IO Interactive
9.99,2009-09-08,Mini Ninjas,IO Interactive
2.99,2009-05-26,Windosill,"Vectorpark, Inc."
2.99,2009-05-26,Windosill,"Vectorpark, Inc."
2.99,2009-05-26,Windosill,"Vectorpark, Inc."
24.99,2009-09-25,Train Simulator: Colton & Northern Route Add-On,All Aboard
9.99,2009-09-28,Midnight Mysteries,MumboJumbo
9.99,2009-09-28,Midnight Mysteries,MumboJumbo
19.99,2009-09-07,Tales of Monkey Island Complete Pack: Chapter 3 - Lair of the Leviathan,Telltale Games
19.99,2009-08-18,Joint Operations: Combined Arms Gold,NovaLogic
17.99,2009-10-01,Train Simulator: US Loco & Asset Pack,Dovetail Games
9.99,2009-09-30,DinerTown Tycoon,PlayFirst
19.99,2009-10-01,Train Simulator: European Loco & Asset Pack,Dovetail Games
9.99,2009-10-30,Risen,Piranha Bytes
3.99,2009-10-01,Flora's Fruit Farm,Honeyslug
9.99,2009-10-05,Empire: Total War™ - The Warpath Campaign,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
9.99,2009-10-16,Machinarium,Amanita Design
9.99,2009-10-16,Machinarium,Amanita Design
9.99,2007-09-04,Medal of Honor: Airborne,EA Los Angeles
19.99,2009-09-15,Need for Speed: Shift,Slightly Mad Studios
14.99,2009-10-27,Torchlight,Runic Games
19.99,2009-03-12,Command & Conquer: Red Alert 3 - Uprising,EA Los Angeles
19.99,2009-10-27,The Stronghold Collection,FireFly Studios
4.99,2009-10-27,East India Company: Privateer,Nitro Games
9.99,2009-10-27,Painkiller: Resurrection,Homegrown Games
14.99,2009-10-29,SpellForce 2 - Anniversary Edition,"Phenomic,THQ Nordic"
14.99,2009-10-29,SpellForce 2 - Anniversary Edition,"Phenomic,THQ Nordic"
9.99,2009-10-29,Secret Files: Tunguska,Animation Arts
4.99,2009-10-29,Rush for Berlin Gold,Stormregion
19.99,2009-10-07,Tales of Monkey Island Complete Pack: Chapter 4 - The Trial and Execution of Guybrush Threepwood,Telltale Games
4.99,2009-11-01,Men of War: Red Tide,1C Company
4.99,2009-09-19,Hammerfight,Konstantin Koshutin
4.99,2009-09-19,Hammerfight,Konstantin Koshutin
9.99,2009-11-03,SpellForce - Platinum Edition,Phenomic
9.99,2009-11-03,SpellForce - Platinum Edition,Phenomic
9.99,2005-03-03,Massive Assault: Phantom Renaissance,Wargaming.net
9.99,2003-10-28,Massive Assault,Wargaming.net
14.99,2009-11-24,Serious Sam HD: The First Encounter,Croteam
14.99,2009-11-24,Serious Sam HD: The First Encounter,Croteam
9.99,2009-10-29,Secret Files 2: Puritas Cordis,Animation Arts
19.99,2009-11-06,Dragon Age: Origins,BioWare
4.99,2009-05-07,Aztaka,Citeremis Inc.
4.99,2009-05-07,Aztaka,Citeremis Inc.
4.99,2009-05-07,Aztaka,Citeremis Inc.
1.99,2009-11-05,Magnetis,Yullaby
1.99,2009-11-05,Magnetis,Yullaby
9.99,2009-11-11,For The Glory: A Europa Universalis Game,Crystal Empire Games
19.99,2009-11-12,Call of Duty®: Modern Warfare® 2,"Infinity Ward,Aspyr (Mac)"
19.99,2009-11-12,LEGO® Star Wars™ - The Complete Saga,"Traveller's Tales,Feral Interactive (Mac)"
4.99,2007-06-26,Overlord™,"Triumph Studios,Virtual Programming"
9.99,2008-02-15,Overlord™: Raising Hell,"Triumph Studios,Virtual Programming"
14.99,2007-03-28,Command & Conquer 3: Tiberium Wars,EA Los Angeles
4.99,2008-07-23,Yumsters 2: Around the World,KranX Productions
4.99,2008-07-23,Yumsters 2: Around the World,KranX Productions
19.99,2009-11-13,Command & Conquer 3: Kane's Wrath,EA Los Angeles
14.99,2009-11-16,Gratuitous Space Battles,Positech Games
14.99,2009-11-16,Gratuitous Space Battles,Positech Games
14.99,2009-11-16,Gratuitous Space Battles,Positech Games
9.99,2009-12-25,Wings of Prey,Gaijin Entertainment
9.99,2005-06-17,The Bard's Tale,inXile Entertainment
9.99,2005-06-17,The Bard's Tale,inXile Entertainment
9.99,2005-06-17,The Bard's Tale,inXile Entertainment
0.0,2009-10-22,Defence Alliance 2,Defence Alliance Team
19.99,2009-11-03,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,"LucasArts,Aspyr Studios"
19.99,2009-10-13,Fallout 3: Game of the Year Edition,Bethesda Game Studios
5.99,2009-12-16,Gratuitous Space Battles: The Tribe,Positech Games
5.99,2009-12-16,Gratuitous Space Battles: The Tribe,Positech Games
5.99,2009-12-16,Gratuitous Space Battles: The Tribe,Positech Games
9.99,2007-10-02,Build-A-Lot,Hip Soft
9.99,2008-04-29,Build-A-Lot 2: Town of the Year,Hip Soft
9.99,2009-01-24,Build-A-Lot 3: Passport to Europe,Hip Soft
9.99,2009-12-17,Coconut Queen,iWin
9.99,2009-12-17,Coconut Queen,iWin
1.99,2009-12-17,Roogoo,Spidermonk Entertainment
19.99,2008-07-08,Devil May Cry 4,Capcom
19.99,2008-07-08,Devil May Cry 4,Capcom
9.99,2010-03-17,Avencast: Rise of the Mage,ClockStone Studios
9.99,2010-03-17,Avencast: Rise of the Mage,ClockStone Studios
9.99,2010-03-17,Avencast: Rise of the Mage,ClockStone Studios
9.99,2009-08-12,Build-A-Lot 4: Power Source,Hip Soft
0.0,2010-02-12,"Pirates, Vikings, and Knights II",Octoshark Studios
0.0,2010-02-12,"Pirates, Vikings, and Knights II",Octoshark Studios
0.0,2010-02-12,"Pirates, Vikings, and Knights II",Octoshark Studios
4.99,2008-08-27,Farm Frenzy 2,Alawar
9.99,2010-01-06,Farm Frenzy 3: American Pie,Alawar
9.99,2009-09-11,Farm Frenzy 3,Alawar
4.99,2007-12-07,Farm Frenzy,Alawar
4.99,2009-02-18,Farm Frenzy: Pizza Party,Alawar
6.99,2010-02-16,Cake Mania Main Street™,Sandlot Games
6.99,2010-02-16,Westward® IV: All Aboard,Sandlot Games
6.99,2010-02-16,Westward® IV: All Aboard,Sandlot Games
6.99,2010-02-16,Iron Roses,Cateia Games
6.99,2010-02-16,Iron Roses,Cateia Games
9.99,2010-02-17,UFO: Extraterrestrials Gold,Chaos Concept
19.99,2010-02-18,LEGO® Indiana Jones™ 2: The Adventure Continues,Traveller's Tales
0.0,2010-02-18,Vancouver 2010™ - The Official Video Game of the Olympic Winter Games,Eurocom
4.99,2010-02-18,Super Laser  Racer,New Star Games Ltd
4.99,2010-02-18,Super Laser  Racer,New Star Games Ltd
4.99,2010-02-18,Super Laser  Racer,New Star Games Ltd
0.99,2010-02-18,Hearts of Iron III: Soviet Infantry Pack DLC,Paradox Interactive
6.99,2010-02-19,NecroVisioN: Lost Company,The Farm 51
9.99,2007-12-01,Cradle of Persia,Awem Studio
7.49,2010-03-18,Aliens vs. Predator Swarm Map Pack,Rebellion
9.99,2001-03-21,Serious Sam Classic: The First Encounter,Croteam
9.99,2001-03-21,Serious Sam Classic: The First Encounter,Croteam
19.99,2010-03-19,Train Simulator: Fort Kent to Eagle Lake Route Add-On,All Aboard
19.99,2010-03-31,Mount & Blade: Warband,TaleWorlds Entertainment
19.99,2010-03-31,Mount & Blade: Warband,TaleWorlds Entertainment
4.99,2010-03-26,Coniclysm,ZoopTEK
4.99,2010-04-05,Plain Sight,Beatnik Games
4.99,2010-04-05,Plain Sight,Beatnik Games
9.99,2010-04-08,Lead and Gold: Gangs of the Wild West,Fatshark
19.99,2010-04-12,Grand Theft Auto: Episodes from Liberty City,Rockstar North / Toronto
4.99,2010-04-12,Dark Void™ Zero,Other Ocean Interactive
4.99,2010-04-12,Dark Void™ Zero,Other Ocean Interactive
0.99,2010-04-14,Fortix,Nemesys Games
9.99,2010-04-15,Beat Hazard,Cold Beam Games
9.99,2010-04-15,Beat Hazard,Cold Beam Games
9.99,2010-04-15,Beat Hazard,Cold Beam Games
19.99,2010-04-15,Sam & Max: The Devil’s Playhouse,Telltale Games
9.99,2010-04-19,M.U.D. TV,Realmforge Studios
9.99,2010-04-19,M.U.D. TV,Realmforge Studios
4.99,2010-04-19,Wings of Luftwaffe Add-on,Gaijin Entertainment
4.99,2010-04-20,The Misadventures of P.B. Winterbottom,The Odd Gentlemen
4.99,2010-04-20,The Misadventures of P.B. Winterbottom,The Odd Gentlemen
4.99,2003-08-19,AquaNox 2: Revelation,THQ Nordic
4.99,2001-11-30,AquaNox,THQ Nordic
1.99,2010-04-20,Fluttabyes,Red Chain Games Ltd.
1.99,2010-04-20,Fluttabyes,Red Chain Games Ltd.
9.99,2006-07-19,Hidden Expedition: Titanic,Big Fish Games
9.99,2008-06-19,Hidden Expedition: Amazon,Big Fish Games
9.99,2008-06-19,Hidden Expedition: Amazon,Big Fish Games
2.99,2010-05-05,Napoleon: Total War™ - Coalition Battle Pack,"The Creative Assembly,Feral Interactive (Mac)"
6.99,2008-12-31,Fitness Dash™,Sarbakan
6.99,2009-09-24,Gemini Lost™,PlayFirst
6.99,2009-07-27,DinerTown Detective Agency™,Absolutist Ltd.
6.99,2009-12-24,Hotel Dash™ Suite Success™,PlayFirst
6.99,2010-03-19,Nightshift Legacy: The Jaguar's Eye™,PlayFirst
6.99,2008-02-11,The Nightshift Code™,PlayFirst
6.99,2007-12-31,TriJinx: A Kristine Kross Mystery™,PlayFirst
6.99,2009-12-21,Valerie Porter and the Scarlet Scandal™,PlayFirst
9.99,2010-05-07,Biozone,G5 Entertainment
9.99,2010-05-07,Biozone,G5 Entertainment
9.99,2010-05-07,Biozone,G5 Entertainment
0.0,2008-12-05,Iron Grip: Warlord,ISOTX
0.0,2008-12-05,Iron Grip: Warlord,ISOTX
14.99,2010-05-11,Rocket Knight,Climax Studios
14.99,2010-05-11,Rocket Knight,Climax Studios
0.0,2010-05-12,Max and the Magic Marker,Press Play
4.99,2010-05-12,Flight of the Icarus,Muse Games
4.99,2010-05-12,Flight of the Icarus,Muse Games
4.99,2010-05-28,Puzzler World,Ideas Pad
19.99,2010-06-08,Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,Ubisoft
19.99,2010-06-08,Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,Ubisoft
4.99,2010-05-28,Ziro,Kokakiki
4.99,2010-05-28,Ziro,Kokakiki
2.99,2010-06-01,Altered Beast™,SEGA
2.99,2010-06-01,Comix Zone™,SEGA
61.99,2010-06-01,SEGA Mega Drive and Genesis Classics,D3T Limited
61.99,2010-06-01,SEGA Mega Drive and Genesis Classics,D3T Limited
61.99,2010-06-01,SEGA Mega Drive and Genesis Classics,D3T Limited
61.99,2010-06-01,SEGA Mega Drive and Genesis Classics,D3T Limited
2.99,2010-06-01,Golden Axe™,SEGA
2.99,2010-06-01,Ecco the Dolphin™,SEGA
2.99,2010-06-01,Gain Ground™,SEGA
2.99,2010-06-01,Shinobi™ III: Return of the Ninja Master,SEGA
2.99,2010-06-01,Crack Down™,SEGA
2.99,2010-06-01,VectorMan™,SEGA
2.99,2010-06-01,Shadow Dancer™,SEGA
2.99,2010-06-01,Space Harrier™ II,SEGA
14.99,2010-06-01,Alpha Protocol™,Obsidian Entertainment
14.99,2010-06-01,Alpha Protocol™,Obsidian Entertainment
9.99,2010-06-03,Alien Breed: Impact,Team17 Software Ltd.
4.99,2010-07-16,Fallout 3 - Point Lookout,Bethesda Game Studios
0.99,2010-06-02,Defense Grid: Resurgence Map Pack 1,Hidden Path Entertainment
0.99,2010-06-02,Defense Grid: Resurgence Map Pack 1,Hidden Path Entertainment
4.99,2010-07-16,Fallout 3 - Mothership Zeta,Bethesda Game Studios
4.99,2010-07-16,Fallout 3 - Broken Steel,Bethesda Game Studios
4.99,2010-07-16,Fallout 3 - The Pitt,Bethesda Game Studios
0.0,2010-07-19,Alien Swarm,Valve
4.99,2010-07-16,Fallout 3 - Operation Anchorage,Bethesda Game Studios
19.99,2003-09-22,SimCity™ 4 Deluxe Edition,"EA - Maxis,Aspyr (Mac)"
19.99,2003-09-22,SimCity™ 4 Deluxe Edition,"EA - Maxis,Aspyr (Mac)"
14.99,2010-07-16,Disciples III - Renaissance Steam Special Edition,"Akella,.dat"
14.99,2010-07-16,Disciples III - Renaissance Steam Special Edition,"Akella,.dat"
4.99,2010-07-16,Tidalis,"Arcen Games, LLC"
4.99,2010-07-16,Tidalis,"Arcen Games, LLC"
9.99,2010-07-19,Razor2: Hidden Skies,Invent4 Entertainment
9.99,2010-07-19,Razor2: Hidden Skies,Invent4 Entertainment
9.99,2010-07-19,Razor2: Hidden Skies,Invent4 Entertainment
3.99,2010-07-21,The Settlers 7: Uncharted Land Map Pack,Blue Byte
9.99,2008-12-08,Dimensity,Dagger Games
9.99,2010-08-17,Kane & Lynch 2: Dog Days,IO Interactive
9.99,2010-07-28,The Guild II Renaissance,Rune Forge
9.99,2010-07-28,The Guild II Renaissance,Rune Forge
0.99,2010-07-26,Hearts of Iron III DLC: German II Spritepack,Paradox Interactive
19.99,2010-08-06,Trainz Simulator DLC: Blue Comet,N3V Games
4.99,2010-08-06,Fantasy Wars,Ino-Co
29.99,2011-03-22,Mafia II,"2K Czech,Feral Interactive (Mac)"
4.99,2010-08-06,Train Simulator: Network Southeast Class 47 Loco Add-On,Dovetail Games
9.99,2010-08-12,Puzzle Quest 2,Infinite Interactive
9.99,2010-08-12,Puzzle Quest 2,Infinite Interactive
9.99,2010-08-12,Burn Zombie Burn!,doublesix
1.99,2010-08-16,Madballs B*D*I Clan Skins,Playbrains
1.99,2010-08-16,Madballs Scorched Evolution Skin Rollup,Playbrains
1.99,2010-08-16,Madballs BDI Evolution Skin Rollup,Playbrains
2.99,2010-08-16,Madballs Holiday Skin Rollup,Playbrains
9.99,2010-08-20,Victoria I Complete,Paradox Development Studio
19.99,2010-08-27,Ship Simulator Extremes,VStep
19.99,2010-08-26,Worms Reloaded,Team17 Digital Ltd
14.99,2010-06-22,Making History II: The War of the World,Muzzy Lane Software
14.99,2010-06-22,Making History II: The War of the World,Muzzy Lane Software
14.99,2010-06-22,Making History II: The War of the World,Muzzy Lane Software
8.99,2010-08-27,Arma 2: British Armed Forces,Bohemia Interactive
8.99,2010-08-27,Arma 2: British Armed Forces,Bohemia Interactive
8.99,2010-08-27,Arma 2: British Armed Forces,Bohemia Interactive
19.99,2010-08-30,Victoria II,Paradox Development Studio
1.99,2010-08-16,Madballs Scorched Clan Skins,Playbrains
5.99,2010-08-31,Kane & Lynch 2: The Doggie Bag,IO Interactive
1.99,2010-08-31,Kane & Lynch 2: Multiplayer Masks Pack,IO Interactive
19.99,2010-09-01,Trainz: Classic Cabon City,N3V Games
2.99,2010-08-31,Kane & Lynch 2: Alliance Weapon Pack,IO Interactive
4.99,2002-11-01,Cossacks: Back to War,GSC Game World
5.99,2010-09-02,Broken Sword: Director's Cut,Revolution Software Ltd
4.99,2010-09-06,Chime,Zoë Mode
9.99,2010-09-06,Mafia II DLC: Jimmy's Vendetta,"2K Czech,Feral Interactive (Mac)"
1.99,2010-09-08,Sniper: Ghost Warrior - Map Pack,City Interactive
4.99,2010-09-07,VVVVVV,Terry Cavanagh
4.99,2010-09-07,VVVVVV,Terry Cavanagh
3.99,2010-09-08,The Settlers 7: Conquest - The Empire Expansion DLC,Blue Byte
19.99,2010-09-08,Amnesia: The Dark Descent,Frictional Games
19.99,2010-09-08,Amnesia: The Dark Descent,Frictional Games
19.99,2010-09-08,Amnesia: The Dark Descent,Frictional Games
19.99,2010-09-10,Recettear: An Item Shop's Tale,EasyGameStation
19.99,2010-09-10,Recettear: An Item Shop's Tale,EasyGameStation
3.99,2010-08-19,Swarm Arena,Dedication Games
3.99,2010-08-19,Swarm Arena,Dedication Games
3.99,2010-08-19,Swarm Arena,Dedication Games
2.99,2010-09-13,Super Thunder Blade™,SEGA
2.99,2010-09-13,Super Thunder Blade™,SEGA
2.99,2010-09-13,Galaxy Force II™,SEGA
4.99,2010-09-14,Hacker Evolution,exosyphen studios
4.99,2010-09-14,Hacker Evolution: Untold,exosyphen studios
4.99,2010-09-14,Hacker Evolution: Untold,exosyphen studios
9.99,2010-09-17,Faerie Solitaire,Subsoap
9.99,2010-09-17,Faerie Solitaire,Subsoap
14.99,2010-09-17,Patrician IV - Steam Special Edition,Gaming Minds Studios
2.99,2010-09-13,Bonanza Bros.™,SEGA
14.99,2010-09-17,King's Bounty: Crossworlds,Katauri Interactive
14.99,2010-09-17,King's Bounty: Crossworlds,Katauri Interactive
4.99,2010-09-17,Train Simulator: Green & Gold HST DMU Add-On,Dovetail Games
29.99,2010-09-21,Sid Meier's Civilization® V,"Firaxis Games,Aspyr (Mac, Linux)"
4.99,2010-09-21,Commander: Conquest of the Americas - Colonial Navy,Nitro Games
9.99,2002-02-05,Serious Sam Classic: The Second Encounter,Croteam
9.99,2002-02-05,Serious Sam Classic: The Second Encounter,Croteam
9.99,2010-09-20,Star Ruler,Blind Mind Studios
9.99,2010-09-20,Star Ruler,Blind Mind Studios
2.99,2010-09-22,Blade Kitten,Krome Studios
2.99,2010-09-22,Blade Kitten,Krome Studios
9.99,2010-09-22,Alien Breed 2: Assault,Team17 Digital Ltd
0.0,2010-09-23,Serious Sam HD: Gold Edition,Croteam
19.99,2010-09-23,Darksiders™,Vigil Games
19.99,2010-09-23,Darksiders™,Vigil Games
4.99,1999-07-01,X: Beyond the Frontier,Egosoft
4.99,1999-07-01,X: Beyond the Frontier,Egosoft
9.99,2010-10-08,The Kings' Crusade,NeoCoreGames
19.99,2007-08-31,Guild Wars: Eye of the North®,ArenaNet®
19.99,2007-08-31,Guild Wars: Eye of the North®,ArenaNet®
19.99,2007-08-31,Guild Wars: Eye of the North®,ArenaNet®
4.99,2000-06-01,X: Tension,Egosoft
4.99,2000-06-01,X: Tension,Egosoft
7.99,2010-10-11,Governor of Poker 2,I Sioux Game Productions B.V.
7.99,2010-10-11,Governor of Poker 2,I Sioux Game Productions B.V.
7.99,2010-10-11,Governor of Poker 2,I Sioux Game Productions B.V.
14.99,2010-10-11,Governor of Poker 2 - Premium Edition,I Sioux Game Productions B.V.
14.99,2010-10-11,Governor of Poker 2 - Premium Edition,I Sioux Game Productions B.V.
14.99,2010-10-11,Governor of Poker 2 - Premium Edition,I Sioux Game Productions B.V.
14.99,2010-10-11,Governor of Poker 2 - Premium Edition,I Sioux Game Productions B.V.
19.99,2010-10-12,Medal of Honor™,Electronic Arts
9.99,2010-10-15,Grotesque Tactics: Evil Heroes,"Headup Games,Silent Dreams"
9.99,2010-10-15,Grotesque Tactics: Evil Heroes,"Headup Games,Silent Dreams"
9.99,2010-10-15,Grotesque Tactics: Evil Heroes,"Headup Games,Silent Dreams"
19.99,2010-10-15,Lost Planet® 2,"CAPCOM CO., LTD."
19.99,2010-10-15,Lost Planet® 2,"CAPCOM CO., LTD."
4.99,2010-10-15,Doc Clock: The Toasted Sandwich of Time,Stickmen Studios
4.99,2010-10-15,Doc Clock: The Toasted Sandwich of Time,Stickmen Studios
4.99,2010-10-15,Doc Clock: The Toasted Sandwich of Time,Stickmen Studios
9.99,2010-10-19,Fallout: New Vegas,Obsidian Entertainment
9.99,2010-10-19,Fallout: New Vegas,Obsidian Entertainment
6.99,2010-10-15,The Polynomial - Space of the music,Dmytry Lavrov
6.99,2010-10-15,The Polynomial - Space of the music,Dmytry Lavrov
6.99,2010-10-15,The Polynomial - Space of the music,Dmytry Lavrov
4.99,2010-10-22,Puzzle Bots,Ivy Games
4.99,2010-10-22,Puzzle Bots,Ivy Games
9.99,2010-10-25,Nimbus,Noumenon Games
9.99,2010-10-25,Nimbus,Noumenon Games
4.99,2010-10-25,Civilization V - Babylon (Nebuchadnezzar II),"Firaxis Games,Aspyr (Mac, Linux)"
14.99,2010-10-25,DeathSpank,Hothead Games
14.99,2010-10-25,DeathSpank,Hothead Games
14.99,2010-10-25,DeathSpank,Hothead Games
2.99,2010-10-26,Virtua Fighter™ 2,SEGA
2.99,2010-10-26,Virtua Fighter™ 2,SEGA
2.99,2010-10-26,Columns™ III,SEGA
2.99,2010-10-26,Sword of Vermilion™,SEGA
2.99,2010-10-26,Golden Axe™ II,SEGA
4.99,2010-10-26,Sonic The Hedgehog,SEGA
4.99,2010-10-26,Sonic The Hedgehog,SEGA
2.99,2010-10-26,Ecco™: The Tides of Time,SEGA
2.99,2010-10-26,Bio-Hazard Battle™,SEGA
2.99,2010-10-26,Alien Storm,SEGA
9.99,2010-10-25,Shank,Klei Entertainment
9.99,2010-10-25,Shank,Klei Entertainment
9.99,2010-10-26,The Ball,Teotl Studios
9.99,2010-10-26,The Ball,Teotl Studios
9.99,2010-10-26,The Ball,Teotl Studios
19.99,2010-10-26,STAR WARS™: The Force Unleashed™ II,Aspyr Studios
4.99,2010-11-18,Flight Control HD,Firemint
4.99,2010-11-18,Flight Control HD,Firemint
4.99,2010-11-18,Patrician III,Ascaron Entertainment ltd.
4.99,2010-11-18,Patrician III,Ascaron Entertainment ltd.
4.99,2010-11-18,Patrician III,Ascaron Entertainment ltd.
9.99,2010-11-02,BIT.TRIP BEAT,Gaijin Games
9.99,2010-11-02,BIT.TRIP BEAT,Gaijin Games
9.99,2010-11-02,BIT.TRIP BEAT,Gaijin Games
1.99,2010-11-02,Theatre of War 2 - Battle for Caen,1C Company
1.99,2010-11-02,Theatre of War 2 - Battle for Caen,1C Company
4.99,2010-11-02,Woody Two-Legs: Attack of the Zombie Pirates,Nitro Games
4.99,2010-11-18,Clones,Tomkorp Computer Solutions Inc.
4.99,2010-11-18,Clones,Tomkorp Computer Solutions Inc.
1.99,2010-11-02,Victoria II: Interwar Spritepack,Paradox Interactive
3.99,2010-11-02,Front Mission Evolved: Wanzer Pack 2,Double Helix Games
9.99,2010-11-05,Pound of Ground,Centauri Production
6.99,2009-10-01,Pat & Mat,Centauri Production
