app_name,release_date,genres,id
Gratuitous Space Battles: The Tribe,2009-12-16,Indie,41802
Gratuitous Space Battles: The Tribe,2009-12-16,Simulation,41802
Build-A-Lot,2007-10-02,Simulation,38080
Build-A-Lot 2: Town of the Year,2008-04-29,Simulation,38090
Build-A-Lot 3: Passport to Europe,2009-01-24,Simulation,38100
Coconut Queen,2009-12-17,Casual,38070
Coconut Queen,2009-12-17,Simulation,38070
Roogoo,2009-12-17,Casual,38210
Devil May Cry 4,2008-07-08,Action,45700
Devil May Cry 4,2008-07-08,Adventure,45700
Avencast: Rise of the Mage,2010-03-17,Action,46410
Avencast: Rise of the Mage,2010-03-17,Indie,46410
Avencast: Rise of the Mage,2010-03-17,RPG,46410
Build-A-Lot 4: Power Source,2009-08-12,Simulation,38110
"Pirates, Vikings, and Knights II",2010-02-12,Action,17570
"Pirates, Vikings, and Knights II",2010-02-12,Free to Play,17570
"Pirates, Vikings, and Knights II",2010-02-12,Indie,17570
Farm Frenzy 2,2008-08-27,Casual,38130
Farm Frenzy 3: American Pie,2010-01-06,Casual,38160
Farm Frenzy 3,2009-09-11,Casual,38150
Farm Frenzy,2007-12-07,Casual,38120
Farm Frenzy: Pizza Party,2009-02-18,Casual,38140
Cake Mania Main Street™,2010-02-16,Casual,36300
Westward® IV: All Aboard,2010-02-16,Strategy,36310
Westward® IV: All Aboard,2010-02-16,Casual,36310
Iron Roses,2010-02-16,Adventure,36320
Iron Roses,2010-02-16,Casual,36320
UFO: Extraterrestrials Gold,2010-02-17,Strategy,37030
LEGO® Indiana Jones™ 2: The Adventure Continues,2010-02-18,Adventure,32450
Vancouver 2010™ - The Official Video Game of the Olympic Winter Games,2010-02-18,Sports,34180
Super Laser  Racer,2010-02-18,Action,44100
Super Laser  Racer,2010-02-18,Indie,44100
Super Laser  Racer,2010-02-18,Racing,44100
Hearts of Iron III: Soviet Infantry Pack DLC,2010-02-18,Strategy,25960
NecroVisioN: Lost Company,2010-02-19,Action,46250
Cradle of Persia,2007-12-01,Casual,38180
Aliens vs. Predator Swarm Map Pack,2010-03-18,Action,10695
Serious Sam Classic: The First Encounter,2001-03-21,Action,41050
Serious Sam Classic: The First Encounter,2001-03-21,Indie,41050
Train Simulator: Fort Kent to Eagle Lake Route Add-On,2010-03-19,Simulation,24055
Mount & Blade: Warband,2010-03-31,Action,48700
Mount & Blade: Warband,2010-03-31,RPG,48700
Coniclysm,2010-03-26,Action,39900
Plain Sight,2010-04-05,Action,49900
Plain Sight,2010-04-05,Indie,49900
Lead and Gold: Gangs of the Wild West,2010-04-08,Action,42120
Grand Theft Auto: Episodes from Liberty City,2010-04-12,Action,12220
Dark Void™ Zero,2010-04-12,Action,45730
Dark Void™ Zero,2010-04-12,Adventure,45730
Fortix,2010-04-14,Indie,45400
Beat Hazard,2010-04-15,Action,49600
Beat Hazard,2010-04-15,Casual,49600
Beat Hazard,2010-04-15,Indie,49600
Sam & Max: The Devil’s Playhouse,2010-04-15,Adventure,901399
M.U.D. TV,2010-04-19,Simulation,43500
M.U.D. TV,2010-04-19,Strategy,43500
Wings of Luftwaffe Add-on,2010-04-19,Simulation,45302
The Misadventures of P.B. Winterbottom,2010-04-20,Adventure,40930
The Misadventures of P.B. Winterbottom,2010-04-20,Indie,40930
AquaNox 2: Revelation,2003-08-19,Action,39640
AquaNox,2001-11-30,Action,39630
Fluttabyes,2010-04-20,Casual,23150
Fluttabyes,2010-04-20,Indie,23150
Hidden Expedition: Titanic,2006-07-19,Casual,50940
Hidden Expedition: Amazon,2008-06-19,Casual,50920
Hidden Expedition: Amazon,2008-06-19,Indie,50920
Napoleon: Total War™ - Coalition Battle Pack,2010-05-05,Strategy,34178
Fitness Dash™,2008-12-31,Casual,37340
Gemini Lost™,2009-09-24,Casual,37390
DinerTown Detective Agency™,2009-07-27,Casual,37310
Hotel Dash™ Suite Success™,2009-12-24,Casual,49000
Nightshift Legacy: The Jaguar's Eye™,2010-03-19,Casual,37330
The Nightshift Code™,2008-02-11,Casual,37320
TriJinx: A Kristine Kross Mystery™,2007-12-31,Casual,37370
Valerie Porter and the Scarlet Scandal™,2009-12-21,Casual,37380
Biozone,2010-05-07,Action,19080
Biozone,2010-05-07,Adventure,19080
Biozone,2010-05-07,Casual,19080
Iron Grip: Warlord,2008-12-05,Action,31700
Iron Grip: Warlord,2008-12-05,Indie,31700
Rocket Knight,2010-05-11,Action,19030
Rocket Knight,2010-05-11,Adventure,19030
Max and the Magic Marker,2010-05-12,Indie,50820
Flight of the Icarus,2010-05-12,Action,49800
Flight of the Icarus,2010-05-12,Indie,49800
Puzzler World,2010-05-28,Casual,33650
Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,2010-06-08,Action,901478
Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,2010-06-08,Adventure,901478
Ziro,2010-05-28,Casual,33660
Ziro,2010-05-28,Indie,33660
Altered Beast™,2010-06-01,Action,34281
Comix Zone™,2010-06-01,Action,34272
SEGA Mega Drive and Genesis Classics,2010-06-01,Action,34270
SEGA Mega Drive and Genesis Classics,2010-06-01,Adventure,34270
SEGA Mega Drive and Genesis Classics,2010-06-01,Casual,34270
SEGA Mega Drive and Genesis Classics,2010-06-01,RPG,34270
Golden Axe™,2010-06-01,Action,34276
Ecco the Dolphin™,2010-06-01,Action,34274
Gain Ground™,2010-06-01,Strategy,34275
Shinobi™ III: Return of the Ninja Master,2010-06-01,Action,34277
Crack Down™,2010-06-01,Action,34273
VectorMan™,2010-06-01,Action,34280
Shadow Dancer™,2010-06-01,Action,34282
Space Harrier™ II,2010-06-01,Action,34279
Alpha Protocol™,2010-06-01,Action,34010
Alpha Protocol™,2010-06-01,RPG,34010
Alien Breed: Impact,2010-06-03,Action,22610
Fallout 3 - Point Lookout,2010-07-16,RPG,22440
Defense Grid: Resurgence Map Pack 1,2010-06-02,Strategy,18508
Defense Grid: Resurgence Map Pack 1,2010-06-02,Indie,18508
Fallout 3 - Mothership Zeta,2010-07-16,RPG,22430
Fallout 3 - Broken Steel,2010-07-16,RPG,22410
Fallout 3 - The Pitt,2010-07-16,RPG,22420
Alien Swarm,2010-07-19,Action,630
Fallout 3 - Operation Anchorage,2010-07-16,RPG,22400
SimCity™ 4 Deluxe Edition,2003-09-22,Simulation,24780
SimCity™ 4 Deluxe Edition,2003-09-22,Strategy,24780
Disciples III - Renaissance Steam Special Edition,2010-07-16,Strategy,33670
Disciples III - Renaissance Steam Special Edition,2010-07-16,RPG,33670
Tidalis,2010-07-16,Casual,40420
Tidalis,2010-07-16,Indie,40420
Razor2: Hidden Skies,2010-07-19,Action,34920
Razor2: Hidden Skies,2010-07-19,Casual,34920
Razor2: Hidden Skies,2010-07-19,Indie,34920
The Settlers 7: Uncharted Land Map Pack,2010-07-21,Strategy,48136
Dimensity,2008-12-08,RPG,46720
Kane & Lynch 2: Dog Days,2010-08-17,Action,28000
The Guild II Renaissance,2010-07-28,Simulation,39680
The Guild II Renaissance,2010-07-28,Strategy,39680
Hearts of Iron III DLC: German II Spritepack,2010-07-26,Strategy,25962
Trainz Simulator DLC: Blue Comet,2010-08-06,Simulation,24634
Fantasy Wars,2010-08-06,Strategy,63900
Mafia II,2011-03-22,Action,50130
Train Simulator: Network Southeast Class 47 Loco Add-On,2010-08-06,Simulation,24075
Puzzle Quest 2,2010-08-12,RPG,47540
Puzzle Quest 2,2010-08-12,Casual,47540
Burn Zombie Burn!,2010-08-12,Action,50510
Madballs B*D*I Clan Skins,2010-08-16,Indie,25760
Madballs Scorched Evolution Skin Rollup,2010-08-16,Indie,25763
Madballs BDI Evolution Skin Rollup,2010-08-16,Indie,25762
Madballs Holiday Skin Rollup,2010-08-16,Indie,25764
Victoria I Complete,2010-08-20,Strategy,42980
Ship Simulator Extremes,2010-08-27,Simulation,48800
Worms Reloaded,2010-08-26,Strategy,22600
Making History II: The War of the World,2010-06-22,Indie,46770
Making History II: The War of the World,2010-06-22,Simulation,46770
Making History II: The War of the World,2010-06-22,Strategy,46770
Arma 2: British Armed Forces,2010-08-27,Action,65700
Arma 2: British Armed Forces,2010-08-27,Simulation,65700
Arma 2: British Armed Forces,2010-08-27,Strategy,65700
Victoria II,2010-08-30,Strategy,42960
Madballs Scorched Clan Skins,2010-08-16,Indie,25761
Kane & Lynch 2: The Doggie Bag,2010-08-31,Action,28010
Kane & Lynch 2: Multiplayer Masks Pack,2010-08-31,Action,28012
Trainz: Classic Cabon City,2010-09-01,Simulation,24640
Kane & Lynch 2: Alliance Weapon Pack,2010-08-31,Action,28011
Cossacks: Back to War,2002-11-01,Strategy,4850
Broken Sword: Director's Cut,2010-09-02,Adventure,57640
Chime,2010-09-06,Casual,62100
Mafia II DLC: Jimmy's Vendetta,2010-09-06,Action,50145
Sniper: Ghost Warrior - Map Pack,2010-09-08,Action,34841
VVVVVV,2010-09-07,Action,70300
VVVVVV,2010-09-07,Indie,70300
The Settlers 7: Conquest - The Empire Expansion DLC,2010-09-08,Strategy,48137
Amnesia: The Dark Descent,2010-09-08,Action,57300
Amnesia: The Dark Descent,2010-09-08,Adventure,57300
Amnesia: The Dark Descent,2010-09-08,Indie,57300
Recettear: An Item Shop's Tale,2010-09-10,RPG,70400
Recettear: An Item Shop's Tale,2010-09-10,Indie,70400
Swarm Arena,2010-08-19,Action,46600
Swarm Arena,2010-08-19,Casual,46600
Swarm Arena,2010-08-19,Indie,46600
Super Thunder Blade™,2010-09-13,Action,34314
Super Thunder Blade™,2010-09-13,Simulation,34314
Galaxy Force II™,2010-09-13,Action,34310
Hacker Evolution,2010-09-14,Simulation,70100
Hacker Evolution: Untold,2010-09-14,Indie,70110
Hacker Evolution: Untold,2010-09-14,Simulation,70110
Faerie Solitaire,2010-09-17,Casual,38600
Faerie Solitaire,2010-09-17,Indie,38600
Patrician IV - Steam Special Edition,2010-09-17,Strategy,57620
Bonanza Bros.™,2010-09-13,Action,34284
King's Bounty: Crossworlds,2010-09-17,RPG,63910
King's Bounty: Crossworlds,2010-09-17,Strategy,63910
Train Simulator: Green & Gold HST DMU Add-On,2010-09-17,Simulation,24082
Sid Meier's Civilization® V,2010-09-21,Strategy,8930
Commander: Conquest of the Americas - Colonial Navy,2010-09-21,Strategy,49310
Serious Sam Classic: The Second Encounter,2002-02-05,Action,41060
Serious Sam Classic: The Second Encounter,2002-02-05,Indie,41060
Star Ruler,2010-09-20,Indie,70900
Star Ruler,2010-09-20,Strategy,70900
Blade Kitten,2010-09-22,Action,9940
Blade Kitten,2010-09-22,Adventure,9940
Alien Breed 2: Assault,2010-09-22,Action,22650
Serious Sam HD: Gold Edition,2010-09-23,Action,901553
Darksiders™,2010-09-23,Action,50620
Darksiders™,2010-09-23,Adventure,50620
X: Beyond the Frontier,1999-07-01,Simulation,2840
X: Beyond the Frontier,1999-07-01,Strategy,2840
The Kings' Crusade,2010-10-08,Strategy,42920
Guild Wars: Eye of the North®,2007-08-31,Action,29700
Guild Wars: Eye of the North®,2007-08-31,RPG,29700
Guild Wars: Eye of the North®,2007-08-31,Massively Multiplayer,29700
X: Tension,2000-06-01,Simulation,2850
X: Tension,2000-06-01,Strategy,2850
Governor of Poker 2,2010-10-11,Adventure,70200
Governor of Poker 2,2010-10-11,Casual,70200
Governor of Poker 2,2010-10-11,Simulation,70200
Governor of Poker 2 - Premium Edition,2010-10-11,Adventure,70210
Governor of Poker 2 - Premium Edition,2010-10-11,Casual,70210
Governor of Poker 2 - Premium Edition,2010-10-11,Indie,70210
Governor of Poker 2 - Premium Edition,2010-10-11,Simulation,70210
Medal of Honor™,2010-10-12,Action,47790
Grotesque Tactics: Evil Heroes,2010-10-15,Indie,46450
Grotesque Tactics: Evil Heroes,2010-10-15,RPG,46450
Grotesque Tactics: Evil Heroes,2010-10-15,Strategy,46450
Lost Planet® 2,2010-10-15,Action,45750
Lost Planet® 2,2010-10-15,Adventure,45750
Doc Clock: The Toasted Sandwich of Time,2010-10-15,Adventure,57800
Doc Clock: The Toasted Sandwich of Time,2010-10-15,Casual,57800
Doc Clock: The Toasted Sandwich of Time,2010-10-15,Indie,57800
Fallout: New Vegas,2010-10-19,Action,22380
Fallout: New Vegas,2010-10-19,RPG,22380
The Polynomial - Space of the music,2010-10-15,Action,67000
The Polynomial - Space of the music,2010-10-15,Casual,67000
The Polynomial - Space of the music,2010-10-15,Indie,67000
Puzzle Bots,2010-10-22,Adventure,80300
Puzzle Bots,2010-10-22,Indie,80300
Nimbus,2010-10-25,Indie,50000
Nimbus,2010-10-25,Racing,50000
Civilization V - Babylon (Nebuchadnezzar II),2010-10-25,Strategy,16868
DeathSpank,2010-10-25,Action,18040
DeathSpank,2010-10-25,Indie,18040
DeathSpank,2010-10-25,RPG,18040
Virtua Fighter™ 2,2010-10-26,Action,71115
Virtua Fighter™ 2,2010-10-26,Simulation,71115
Columns™ III,2010-10-26,Casual,34317
Sword of Vermilion™,2010-10-26,RPG,71114
Golden Axe™ II,2010-10-26,Action,71112
Sonic The Hedgehog,2010-10-26,Action,71113
Sonic The Hedgehog,2010-10-26,Adventure,71113
Ecco™: The Tides of Time,2010-10-26,Adventure,34319
Bio-Hazard Battle™,2010-10-26,Action,34316
Alien Storm,2010-10-26,Action,34315
Shank,2010-10-25,Action,6120
Shank,2010-10-25,Indie,6120
The Ball,2010-10-26,Action,35460
The Ball,2010-10-26,Adventure,35460
The Ball,2010-10-26,Indie,35460
STAR WARS™: The Force Unleashed™ II,2010-10-26,Action,32500
Flight Control HD,2010-11-18,Action,62000
Flight Control HD,2010-11-18,Casual,62000
Patrician III,2010-11-18,RPG,33570
Patrician III,2010-11-18,Simulation,33570
Patrician III,2010-11-18,Strategy,33570
BIT.TRIP BEAT,2010-11-02,Action,63700
BIT.TRIP BEAT,2010-11-02,Casual,63700
BIT.TRIP BEAT,2010-11-02,Indie,63700
Theatre of War 2 - Battle for Caen,2010-11-02,Simulation,46362
Theatre of War 2 - Battle for Caen,2010-11-02,Strategy,46362
Woody Two-Legs: Attack of the Zombie Pirates,2010-11-02,Casual,49320
Clones,2010-11-18,Adventure,72400
Clones,2010-11-18,Indie,72400
Victoria II: Interwar Spritepack,2010-11-02,Strategy,42964
Front Mission Evolved: Wanzer Pack 2,2010-11-02,Action,43011
Pound of Ground,2010-11-05,Action,33980
Pat & Mat,2009-10-01,Casual,65710
Alternativa,2010-11-03,Adventure,33990
Fish Fillets 2,2007-04-05,Casual,33950
Fish Fillets 2,2007-04-05,Indie,33950
Archon Classic,2010-11-02,Strategy,65400
Archon Classic,2010-11-02,Indie,65400
Call of Duty®: Black Ops,2010-11-09,Action,42700
Rhythm Zone Tornado Visualizer DLC,2010-11-09,Indie,38923
Rhythm Zone Tornado Visualizer DLC,2010-11-09,Casual,38923
Oddworld: Munch's Oddysee,2010-12-20,Action,15740
Oddworld: Munch's Oddysee,2010-12-20,Adventure,15740
Oddworld: Munch's Oddysee,2010-12-20,Strategy,15740
Rhythm Zone DJ Table Visualizer DLC,2010-11-09,Indie,38924
Rhythm Zone DJ Table Visualizer DLC,2010-11-09,Casual,38924
Oddworld: Stranger's Wrath HD,2010-12-20,Action,15750
Oddworld: Stranger's Wrath HD,2010-12-20,Adventure,15750
Oddworld: Stranger's Wrath HD,2010-12-20,Strategy,15750
Clickr,2010-12-23,Casual,45500
Clickr,2010-12-23,Indie,45500
Back to the Future: The Game,2010-12-23,Adventure,31290
Grand Theft Auto III,2002-05-21,Action,12100
Grand Theft Auto: San Andreas,2005-06-06,Action,12120
Lara Croft GoL: Raziel and Kain Character Pack,2011-01-07,Action,35135
Lara Croft GoL: Raziel and Kain Character Pack,2011-01-07,Adventure,35135
Lara Croft GoL: Things that Go Boom - Challenge Pack 2,2011-01-07,Action,35137
Lara Croft GoL: Things that Go Boom - Challenge Pack 2,2011-01-07,Adventure,35137
Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,2011-01-07,Action,35138
Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,2011-01-07,Adventure,35138
Lara Croft GoL: All the Trappings - Challenge Pack 1,2011-01-07,Action,35136
Lara Croft GoL: All the Trappings - Challenge Pack 1,2011-01-07,Adventure,35136
Grand Theft Auto: Vice City,2003-05-13,Action,12110
Zeit²,2011-01-12,Action,33390
Zeit²,2011-01-12,Indie,33390
A.R.E.S.: Extinction Agenda,2011-01-20,Action,92300
A.R.E.S.: Extinction Agenda,2011-01-20,Indie,92300
APOX,2011-01-20,Action,80000
APOX,2011-01-20,Indie,80000
APOX,2011-01-20,Strategy,80000
Dead Space™ 2,2011-01-25,Action,47780
Drawn®: The Painted Tower,2011-01-19,Adventure,51060
Drawn®: The Painted Tower,2011-01-19,Casual,51060
Kaptain Brawe: A Brawe New World,2011-01-20,Adventure,65080
Monday Night Combat,2011-01-24,Action,63200
Monday Night Combat,2011-01-24,Strategy,63200
Monday Night Combat,2011-01-24,Indie,63200
Monday Night Combat,2011-01-24,Sports,63200
Luxor: 5th Passage,2011-01-25,Action,60340
Luxor: 5th Passage,2011-01-25,Adventure,60340
Luxor: 5th Passage,2011-01-25,Casual,60340
Alien Soldier,2011-01-26,Action,71116
Shining in the Darkness,2011-01-26,RPG,71161
Light Crusader,2011-01-26,RPG,71119
Landstalker: The Treasures of King Nole,2011-01-26,RPG,71118
Gunstar Heroes,2011-01-26,Action,71117
ToeJam & Earl,2011-01-26,Adventure,71166
Streets of Rage 2,2011-01-26,Action,71165
Sonic The Hedgehog 2,2011-01-26,Action,71163
Sonic The Hedgehog 2,2011-01-26,Adventure,71163
Streets of Rage,2011-01-26,Action,71164
Shining Force II,2011-01-26,RPG,71160
Shining Force,2011-01-26,RPG,71120
The Sims™ 3,2009-06-02,Simulation,47890
Ship Simulator Extremes: Sigita Pack,2011-01-26,Simulation,48802
The Sims™ 3 Fast Lane Stuff,2010-09-07,Simulation,47896
The Sims™ 3 World Adventures,2009-11-17,Simulation,47892
The Sims™ 3 Late Night,2010-10-26,Simulation,47894
The Sims™ 3 Ambitions,2010-06-02,Simulation,47893
The Sims™ 3 High-End Loft Stuff,2010-02-02,Simulation,47895
Trino,2011-01-27,Casual,42000
Trino,2011-01-27,Indie,42000
Mishap 2: An Intentional Haunting - Collector's Edition,2011-01-28,Casual,47570
The Sims™ 3 Outdoor Living Stuff,2011-02-01,Simulation,47897
Who's That Flying?!,2011-01-31,Action,57700
Who's That Flying?!,2011-01-31,Casual,57700
Who's That Flying?!,2011-01-31,Indie,57700
Myst: Masterpiece Edition,2011-02-02,Adventure,63660
Myst: Masterpiece Edition,2011-02-02,Casual,63660
Guardians of Graxia: Elves & Dwarves,2011-02-01,Strategy,90504
Two Worlds II HD,2011-02-03,RPG,7520
YOU DON’T KNOW JACK®,2011-02-08,Casual,99200
King Arthur: The Druids,2011-02-03,RPG,24449
Gratuitous Space Battles: Galactic Conquest,2011-02-11,Strategy,41814
Gratuitous Space Battles: Galactic Conquest,2011-02-11,Indie,41814
Gratuitous Space Battles: Galactic Conquest,2011-02-11,Simulation,41814
The Kings' Crusade: New Allies,2011-02-09,Strategy,42925
DUNGEONS - Steam Special Edition,2011-02-10,RPG,57650
DUNGEONS - Steam Special Edition,2011-02-10,Strategy,57650
AI War: Light of the Spire,2011-02-14,Indie,40407
AI War: Light of the Spire,2011-02-14,Strategy,40407
Drakensang: The River of Time,2011-01-11,RPG,33770
RISK™: Factions,2011-03-08,Strategy,47800
Crazy Machines 2: Time Travel Add-On,2011-03-11,Casual,18408
Crazy Machines 2: Time Travel Add-On,2011-03-11,Strategy,18408
BIT.TRIP RUNNER,2011-02-28,Action,63710
BIT.TRIP RUNNER,2011-02-28,Indie,63710
Homefront,2011-03-14,Action,55100
Fate of the World,2011-02-28,Casual,80200
Fate of the World,2011-02-28,Indie,80200
Fate of the World,2011-02-28,Simulation,80200
Fate of the World,2011-02-28,Strategy,80200
B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),2011-02-28,Indie,92400
"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack",2011-02-28,Strategy,56435
"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack",2011-02-28,Strategy,56433
"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack",2011-02-28,Strategy,56432
"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",2011-02-28,Strategy,56431
RIFT,2013-10-24,Free to Play,39120
RIFT,2013-10-24,Massively Multiplayer,39120
RIFT,2013-10-24,RPG,39120
"Warhammer 40,000: Dawn of War II: Retribution",2011-02-28,Strategy,56437
Dinner Date,2011-03-01,Indie,94000
Dinner Date,2011-03-01,Casual,94000
"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack",2011-02-28,Strategy,56434
