sentiment_analysis,items_count,price,genres
2,0,14.99,Action
2,57,14.99,Action
2,52,14.99,Action
2,167,14.99,Action
2,147,14.99,Action
2,72,14.99,Action
2,132,14.99,Action
0,0,14.99,Action
2,100,14.99,Action
2,90,14.99,Action
2,307,14.99,Action
2,142,14.99,Action
2,0,14.99,Action
2,64,14.99,Action
2,203,14.99,Action
2,153,14.99,Action
2,0,14.99,Action
2,132,14.99,Action
2,0,14.99,Action
2,61,14.99,Action
2,201,14.99,Action
0,381,14.99,Action
2,177,14.99,Action
2,0,14.99,Action
2,83,14.99,Action
2,0,14.99,Action
2,36,14.99,Action
2,98,14.99,Action
2,141,14.99,Action
2,79,14.99,Action
2,321,14.99,Action
2,163,14.99,Action
2,60,14.99,Action
2,153,14.99,Action
2,182,14.99,Action
2,0,14.99,Action
2,24,14.99,Action
2,88,14.99,Action
0,83,14.99,Action
2,327,14.99,Action
0,48,14.99,Action
2,118,14.99,Action
2,209,14.99,Action
2,44,14.99,Action
2,132,14.99,Action
2,189,14.99,Action
2,339,14.99,Action
2,223,14.99,Action
2,115,14.99,Action
2,149,14.99,Action
2,84,14.99,Action
2,62,14.99,Action
2,138,14.99,Action
2,0,14.99,Action
2,189,14.99,Action
2,530,14.99,Action
2,66,14.99,Action
2,82,14.99,Action
2,301,14.99,Action
2,75,14.99,Action
2,368,14.99,Action
2,124,14.99,Action
2,0,14.99,Action
2,161,14.99,Action
2,92,14.99,Action
2,116,14.99,Action
2,147,14.99,Action
0,125,14.99,Action
2,260,14.99,Action
2,469,14.99,Action
2,342,14.99,Action
2,183,14.99,Action
2,216,14.99,Action
2,115,14.99,Action
2,98,14.99,Action
2,75,14.99,Action
2,179,14.99,Action
2,467,14.99,Action
2,121,14.99,Action
2,55,14.99,Action
2,161,14.99,Action
2,176,14.99,Action
2,69,14.99,Action
2,100,14.99,Action
2,79,14.99,Action
2,175,14.99,Action
2,280,14.99,Action
2,17,14.99,Action
2,57,14.99,Action
0,225,14.99,Action
2,62,14.99,Action
2,147,14.99,Action
2,79,14.99,Action
2,172,14.99,Action
2,21,14.99,Action
2,13,14.99,Action
2,125,14.99,Action
0,71,14.99,Action
2,0,14.99,Action
2,77,14.99,Action
2,32,14.99,Action
2,113,14.99,Action
2,97,14.99,Action
2,46,14.99,Action
2,76,14.99,Action
2,59,14.99,Action
2,0,14.99,Action
2,70,14.99,Action
0,91,14.99,Action
0,151,14.99,Action
2,78,14.99,Action
2,82,14.99,Action
2,208,14.99,Action
2,49,14.99,Action
2,52,14.99,Action
2,187,14.99,Action
2,0,14.99,Action
2,156,14.99,Action
2,145,14.99,Action
2,709,14.99,Action
2,118,14.99,Action
2,0,14.99,Action
0,119,14.99,Action
2,232,14.99,Action
0,151,14.99,Action
2,0,14.99,Action
2,76,14.99,Action
2,0,14.99,Action
2,69,14.99,Action
2,153,14.99,Action
2,38,14.99,Action
2,417,14.99,Action
2,783,14.99,Action
2,68,14.99,Action
2,95,14.99,Action
2,287,14.99,Action
2,74,14.99,Action
2,34,14.99,Action
0,184,14.99,Action
2,125,14.99,Action
2,77,14.99,Action
2,152,14.99,Action
2,38,14.99,Action
2,177,14.99,Action
0,300,14.99,Action
2,198,14.99,Action
2,62,14.99,Action
2,203,14.99,Action
2,126,14.99,Action
2,49,14.99,Action
2,65,14.99,Action
2,98,14.99,Action
2,257,14.99,Action
2,81,14.99,Action
2,118,14.99,Action
2,48,14.99,Action
2,39,14.99,Action
2,202,14.99,Action
2,130,14.99,Action
2,87,14.99,Action
2,48,14.99,Action
2,108,14.99,Action
2,47,14.99,Action
2,48,14.99,Action
2,119,14.99,Action
2,37,14.99,Action
2,67,14.99,Action
2,62,14.99,Action
2,167,14.99,Action
2,87,14.99,Action
2,74,14.99,Action
2,219,14.99,Action
2,85,14.99,Action
2,223,14.99,Action
2,374,14.99,Action
2,0,14.99,Action
2,328,14.99,Action
2,45,14.99,Action
2,89,14.99,Action
2,103,14.99,Action
2,57,14.99,Action
2,0,14.99,Action
2,208,14.99,Action
2,116,14.99,Action
2,59,14.99,Action
2,334,14.99,Action
2,130,14.99,Action
2,78,14.99,Action
0,129,14.99,Action
2,88,14.99,Action
2,264,14.99,Action
2,85,14.99,Action
2,186,14.99,Action
2,0,14.99,Action
2,0,14.99,Action
2,243,14.99,Action
0,52,14.99,Action
2,68,14.99,Action
2,159,14.99,Action
2,40,14.99,Action
2,140,14.99,Action
2,127,14.99,Action
2,89,14.99,Action
2,32,14.99,Action
2,23,14.99,Action
0,170,14.99,Action
2,0,14.99,Action
2,33,14.99,Action
2,353,14.99,Action
0,0,14.99,Action
2,295,14.99,Action
2,0,14.99,Action
2,240,14.99,Action
2,0,14.99,Action
2,126,14.99,Action
2,51,14.99,Action
2,0,14.99,Action
2,83,14.99,Action
2,21,14.99,Action
2,44,14.99,Action
2,35,14.99,Action
2,75,14.99,Action
2,22,14.99,Action
2,219,14.99,Action
2,123,14.99,Action
2,64,14.99,Action
2,184,14.99,Action
2,59,14.99,Action
2,31,14.99,Action
2,71,14.99,Action
2,55,14.99,Action
2,20,14.99,Action
2,77,14.99,Action
2,169,14.99,Action
2,50,14.99,Action
2,99,14.99,Action
2,85,14.99,Action
2,80,14.99,Action
2,238,14.99,Action
2,0,14.99,Action
2,32,14.99,Action
2,243,14.99,Action
2,0,14.99,Action
2,158,14.99,Action
2,146,14.99,Action
2,33,14.99,Action
0,105,14.99,Action
0,0,14.99,Action
2,386,14.99,Action
2,140,14.99,Action
2,74,14.99,Action
2,78,14.99,Action
2,87,14.99,Action
2,33,14.99,Action
2,48,14.99,Action
2,31,14.99,Action
2,84,14.99,Action
2,77,14.99,Action
2,247,14.99,Action
2,0,14.99,Action
2,46,14.99,Action
2,136,14.99,Action
2,51,14.99,Action
2,179,14.99,Action
2,88,14.99,Action
0,68,14.99,Action
2,19,14.99,Action
2,64,14.99,Action
0,0,14.99,Action
2,0,14.99,Action
2,131,14.99,Action
2,105,14.99,Action
2,64,14.99,Action
2,0,14.99,Action
2,88,14.99,Action
2,101,14.99,Action
2,62,14.99,Action
2,31,14.99,Action
2,39,14.99,Action
2,54,14.99,Action
2,30,14.99,Action
2,81,14.99,Action
2,26,14.99,Action
2,0,14.99,Action
2,55,14.99,Action
2,0,14.99,Action
2,14,14.99,Action
2,59,14.99,Action
2,25,14.99,Action
0,14,14.99,Action
2,257,14.99,Action
2,21,14.99,Action
2,41,14.99,Action
2,71,14.99,Action
2,191,14.99,Action
2,50,14.99,Action
2,4,14.99,Action
2,70,14.99,Action
2,0,14.99,Action
2,27,14.99,Action
0,78,14.99,Action
2,107,14.99,Action
2,41,14.99,Action
2,91,14.99,Action
2,23,14.99,Action
2,73,14.99,Action
0,111,14.99,Action
0,57,14.99,Action
2,0,14.99,Action
2,91,14.99,Action
0,108,14.99,Action
2,70,14.99,Action
2,66,14.99,Action
2,12,14.99,Action
2,0,14.99,Action
0,36,14.99,Action
2,50,14.99,Action
2,29,14.99,Action
2,4,14.99,Action
2,55,14.99,Action
2,48,14.99,Action
2,105,14.99,Action
0,53,14.99,Action
2,126,14.99,Action
2,128,14.99,Action
2,42,14.99,Action
2,0,14.99,Action
2,50,14.99,Action
2,38,14.99,Action
0,601,14.99,Action
2,102,14.99,Action
2,44,14.99,Action
0,214,14.99,Action
2,39,14.99,Action
2,0,14.99,Action
2,137,14.99,Action
2,14,14.99,Action
0,244,14.99,Action
2,23,14.99,Action
2,99,14.99,Action
2,25,14.99,Action
2,94,14.99,Action
2,185,14.99,Action
2,223,14.99,Action
2,46,14.99,Action
2,55,14.99,Action
0,106,14.99,Action
2,45,14.99,Action
2,50,14.99,Action
2,0,14.99,Action
2,72,14.99,Action
2,45,14.99,Action
2,23,14.99,Action
2,47,14.99,Action
2,53,14.99,Action
0,113,14.99,Action
2,90,14.99,Action
2,0,14.99,Action
2,28,14.99,Action
2,104,14.99,Action
0,69,14.99,Action
0,65,14.99,Action
2,122,14.99,Action
2,37,14.99,Action
0,54,14.99,Action
2,50,14.99,Action
2,296,14.99,Action
2,78,14.99,Action
0,78,14.99,Action
2,119,14.99,Action
0,115,14.99,Action
0,20,14.99,Action
2,65,14.99,Action
2,139,14.99,Action
2,112,14.99,Action
2,86,14.99,Action
2,87,14.99,Action
2,53,14.99,Action
2,86,14.99,Action
2,81,14.99,Action
0,51,14.99,Action
2,131,14.99,Action
0,31,14.99,Action
2,336,14.99,Action
2,103,14.99,Action
2,14,14.99,Action
2,0,14.99,Action
0,137,14.99,Action
2,28,14.99,Action
2,39,14.99,Action
2,60,14.99,Action
2,7,14.99,Action
2,18,14.99,Action
2,33,14.99,Action
2,0,14.99,Action
2,13,14.99,Action
0,149,14.99,Action
2,44,14.99,Action
2,0,14.99,Action
2,53,14.99,Action
2,146,14.99,Action
2,82,14.99,Action
2,63,14.99,Action
2,20,14.99,Action
2,206,14.99,Action
2,49,14.99,Action
2,271,14.99,Action
2,175,14.99,Action
2,98,14.99,Action
0,0,14.99,Action
2,17,14.99,Action
2,69,14.99,Action
2,164,14.99,Action
2,38,14.99,Action
2,18,14.99,Action
0,160,14.99,Action
2,95,14.99,Action
2,65,14.99,Action
0,38,14.99,Action
2,27,14.99,Action
2,49,14.99,Action
2,35,14.99,Action
2,94,14.99,Action
0,52,14.99,Action
2,8,14.99,Action
2,59,14.99,Action
2,30,14.99,Action
2,30,14.99,Action
2,88,14.99,Action
2,74,14.99,Action
0,320,14.99,Action
2,36,14.99,Action
2,147,14.99,Action
2,0,14.99,Action
2,38,14.99,Action
2,115,14.99,Action
2,233,14.99,Action
2,34,14.99,Action
2,15,14.99,Action
2,151,14.99,Action
2,32,14.99,Action
2,133,14.99,Action
2,44,14.99,Action
2,68,14.99,Action
2,0,14.99,Action
2,0,14.99,Action
2,8,14.99,Action
2,107,14.99,Action
2,59,14.99,Action
2,149,14.99,Action
2,146,14.99,Action
2,34,14.99,Action
2,275,14.99,Action
2,72,14.99,Action
2,0,14.99,Action
2,13,14.99,Action
2,96,14.99,Action
2,38,14.99,Action
2,195,14.99,Action
2,36,14.99,Action
0,423,14.99,Action
2,79,14.99,Action
2,155,14.99,Action
2,93,14.99,Action
2,40,14.99,Action
2,67,14.99,Action
2,137,14.99,Action
0,72,14.99,Action
2,88,14.99,Action
2,95,14.99,Action
2,39,14.99,Action
2,53,14.99,Action
2,31,14.99,Action
2,6,14.99,Action
2,0,14.99,Action
2,590,14.99,Action
2,228,14.99,Action
2,113,14.99,Action
0,49,14.99,Action
2,29,14.99,Action
2,76,14.99,Action
2,67,14.99,Action
2,16,14.99,Action
2,0,14.99,Action
0,59,14.99,Action
2,148,14.99,Action
2,32,14.99,Action
2,167,14.99,Action
2,164,14.99,Action
2,44,14.99,Action
2,16,14.99,Action
2,0,14.99,Action
2,365,14.99,Action
2,15,14.99,Action
2,49,14.99,Action
2,77,14.99,Action
2,477,14.99,Action
0,110,14.99,Action
2,22,14.99,Action
2,57,14.99,Action
2,71,14.99,Action
2,84,14.99,Action
2,74,14.99,Action
0,173,14.99,Action
2,22,14.99,Action
2,56,14.99,Action
0,59,14.99,Action
2,151,14.99,Action
2,55,14.99,Action
2,119,14.99,Action
2,114,14.99,Action
2,0,14.99,Action
2,63,14.99,Action
2,36,14.99,Action
2,0,14.99,Action
0,86,14.99,Action
0,63,14.99,Action
0,45,14.99,Action
2,41,14.99,Action
2,89,14.99,Action
2,233,14.99,Action
2,52,14.99,Action
2,12,14.99,Action
2,13,14.99,Action
2,19,14.99,Action
2,85,14.99,Action
2,42,14.99,Action
2,21,14.99,Action
2,43,14.99,Action
2,187,14.99,Action
2,9,14.99,Action
2,31,14.99,Action
0,128,14.99,Action
2,28,14.99,Action
2,69,14.99,Action
2,296,14.99,Action
2,19,14.99,Action
2,97,14.99,Action
2,0,14.99,Action
2,57,14.99,Action
2,53,14.99,Action
2,18,14.99,Action
2,349,14.99,Action
2,85,14.99,Action
2,38,14.99,Action
2,0,14.99,Action
2,322,14.99,Action
2,75,14.99,Action
2,81,14.99,Action
2,130,14.99,Action
2,78,14.99,Action
2,65,14.99,Action
2,99,14.99,Action
2,48,14.99,Action
2,28,14.99,Action
2,105,14.99,Action
2,38,14.99,Action
2,182,14.99,Action
0,20,14.99,Action
2,89,14.99,Action
2,108,14.99,Action
2,123,14.99,Action
2,167,14.99,Action
2,212,14.99,Action
2,193,14.99,Action
2,24,14.99,Action
2,36,14.99,Action
2,98,14.99,Action
0,71,14.99,Action
2,45,14.99,Action
0,141,14.99,Action
2,34,14.99,Action
2,164,14.99,Action
2,143,14.99,Action
2,37,14.99,Action
2,114,14.99,Action
2,27,14.99,Action
2,152,14.99,Action
2,80,14.99,Action
2,26,14.99,Action
2,177,14.99,Action
0,279,14.99,Action
2,62,14.99,Action
2,58,14.99,Action
2,216,14.99,Action
2,15,14.99,Action
2,214,14.99,Action
2,33,14.99,Action
2,85,14.99,Action
0,349,14.99,Action
0,30,14.99,Action
2,35,14.99,Action
2,23,14.99,Action
2,182,14.99,Action
2,10,14.99,Action
0,60,14.99,Action
2,0,14.99,Action
2,20,14.99,Action
0,0,14.99,Action
2,47,14.99,Action
2,132,14.99,Action
2,85,14.99,Action
2,0,14.99,Action
2,45,14.99,Action
2,71,14.99,Action
2,25,14.99,Action
0,72,14.99,Action
2,114,14.99,Action
0,51,14.99,Action
2,41,14.99,Action
2,127,14.99,Action
2,67,14.99,Action
2,41,14.99,Action
0,122,14.99,Action
2,75,14.99,Action
2,150,14.99,Action
2,23,14.99,Action
2,30,14.99,Action
2,84,14.99,Action
2,140,14.99,Action
2,208,14.99,Action
0,105,14.99,Action
2,18,14.99,Action
2,66,14.99,Action
2,64,14.99,Action
2,98,14.99,Action
2,101,14.99,Action
2,199,14.99,Action
2,60,14.99,Action
2,69,14.99,Action
2,31,14.99,Action
2,56,14.99,Action
2,238,14.99,Action
2,45,14.99,Action
2,73,14.99,Action
2,77,14.99,Action
2,68,14.99,Action
0,138,14.99,Action
2,24,14.99,Action
2,46,14.99,Action
2,0,14.99,Action
2,161,14.99,Action
2,19,14.99,Action
2,93,14.99,Action
2,0,14.99,Action
2,32,14.99,Action
2,46,14.99,Action
2,37,14.99,Action
2,36,14.99,Action
2,43,14.99,Action
0,140,14.99,Action
2,109,14.99,Action
0,24,14.99,Action
2,18,14.99,Action
2,26,14.99,Action
2,29,14.99,Action
2,49,14.99,Action
2,75,14.99,Action
2,341,14.99,Action
2,70,14.99,Action
2,0,14.99,Action
2,31,14.99,Action
2,0,14.99,Action
0,71,14.99,Action
2,64,14.99,Action
2,78,14.99,Action
2,31,14.99,Action
0,70,14.99,Action
0,86,14.99,Action
2,0,14.99,Action
2,28,14.99,Action
2,0,14.99,Action
2,0,14.99,Action
2,177,14.99,Action
2,30,14.99,Action
2,146,14.99,Action
2,115,14.99,Action
2,20,14.99,Action
2,35,14.99,Action
0,41,14.99,Action
0,0,14.99,Action
2,78,14.99,Action
2,29,14.99,Action
2,127,14.99,Action
2,114,14.99,Action
2,87,14.99,Action
2,88,14.99,Action
2,56,14.99,Action
0,125,14.99,Action
2,232,14.99,Action
0,18,14.99,Action
0,80,14.99,Action
2,109,14.99,Action
2,0,14.99,Action
2,154,14.99,Action
2,88,14.99,Action
2,46,14.99,Action
2,79,14.99,Action
2,64,14.99,Action
0,174,14.99,Action
2,38,14.99,Action
2,68,14.99,Action
2,102,14.99,Action
2,93,14.99,Action
2,169,14.99,Action
2,117,14.99,Action
2,926,14.99,Action
2,14,14.99,Action
2,19,14.99,Action
2,89,14.99,Action
2,46,14.99,Action
2,105,14.99,Action
2,38,14.99,Action
2,552,14.99,Action
2,101,14.99,Action
2,89,14.99,Action
2,42,14.99,Action
2,43,14.99,Action
2,0,14.99,Action
2,41,14.99,Action
2,138,14.99,Action
2,257,14.99,Action
2,201,14.99,Action
2,42,14.99,Action
2,113,14.99,Action
2,71,14.99,Action
2,79,14.99,Action
2,42,14.99,Action
2,116,14.99,Action
2,9,14.99,Action
2,430,14.99,Action
2,18,14.99,Action
2,160,14.99,Action
2,107,14.99,Action
2,51,14.99,Action
2,124,14.99,Action
2,45,14.99,Action
2,13,14.99,Action
2,0,14.99,Action
2,35,14.99,Action
2,82,14.99,Action
2,118,14.99,Action
2,0,14.99,Action
2,15,14.99,Action
2,84,14.99,Action
2,70,14.99,Action
2,53,14.99,Action
2,14,14.99,Action
2,35,14.99,Action
2,0,14.99,Action
0,84,14.99,Action
0,241,14.99,Action
2,43,14.99,Action
2,52,14.99,Action
2,46,14.99,Action
2,150,14.99,Action
2,111,14.99,Action
2,79,14.99,Action
2,89,14.99,Action
2,63,14.99,Action
2,19,14.99,Action
2,41,14.99,Action
2,49,14.99,Action
2,10,14.99,Action
2,0,14.99,Action
2,0,14.99,Action
0,113,14.99,Action
2,25,14.99,Action
2,25,14.99,Action
2,20,14.99,Action
2,140,14.99,Action
2,21,14.99,Action
2,127,14.99,Action
2,0,14.99,Action
2,30,14.99,Action
2,60,14.99,Action
2,116,14.99,Action
2,76,14.99,Action
2,108,14.99,Action
2,0,14.99,Action
2,6,14.99,Action
2,120,14.99,Action
2,212,14.99,Action
2,71,14.99,Action
2,71,14.99,Action
2,4,14.99,Action
2,74,14.99,Action
2,159,14.99,Action
2,49,14.99,Action
2,35,14.99,Action
2,94,14.99,Action
2,90,14.99,Action
2,105,14.99,Action
2,206,14.99,Action
2,0,14.99,Action
2,156,14.99,Action
2,30,14.99,Action
2,38,14.99,Action
2,15,14.99,Action
0,29,14.99,Action
2,81,14.99,Action
2,96,14.99,Action
0,103,14.99,Action
2,43,14.99,Action
2,51,14.99,Action
2,280,14.99,Action
2,81,14.99,Action
2,85,14.99,Action
2,39,14.99,Action
2,95,14.99,Action
0,599,14.99,Action
2,140,14.99,Action
2,256,14.99,Action
2,36,14.99,Action
2,82,14.99,Action
2,79,14.99,Action
0,85,14.99,Action
2,64,14.99,Action
2,0,14.99,Action
2,0,14.99,Action
2,41,14.99,Action
0,44,14.99,Action
2,35,14.99,Action
2,228,14.99,Action
2,37,14.99,Action
2,0,14.99,Action
2,31,14.99,Action
2,71,14.99,Action
0,38,14.99,Action
0,76,14.99,Action
0,16,14.99,Action
0,29,14.99,Action
2,44,14.99,Action
0,67,14.99,Action
2,155,14.99,Action
2,92,14.99,Action
2,129,14.99,Action
2,144,14.99,Action
2,8,14.99,Action
2,12,14.99,Action
2,236,14.99,Action
2,54,14.99,Action
2,47,14.99,Action
2,45,14.99,Action
0,87,14.99,Action
2,56,14.99,Action
2,50,14.99,Action
2,78,14.99,Action
2,48,14.99,Action
2,18,14.99,Action
2,31,14.99,Action
2,40,14.99,Action
2,73,14.99,Action
2,82,14.99,Action
2,41,14.99,Action
2,67,14.99,Action
2,22,14.99,Action
2,112,14.99,Action
0,136,14.99,Action
2,66,14.99,Action
2,26,14.99,Action
2,28,14.99,Action
2,25,14.99,Action
2,214,14.99,Action
2,53,14.99,Action
2,33,14.99,Action
0,129,14.99,Action
0,132,14.99,Action
2,51,14.99,Action
2,0,14.99,Action
0,144,14.99,Action
2,300,14.99,Action
0,56,14.99,Action
2,118,14.99,Action
2,268,14.99,Action
2,69,14.99,Action
0,54,14.99,Action
2,74,14.99,Action
2,42,14.99,Action
2,109,14.99,Action
0,168,14.99,Action
0,142,14.99,Action
2,73,14.99,Action
2,198,14.99,Action
2,78,14.99,Action
2,388,14.99,Action
2,0,14.99,Action
0,102,14.99,Action
2,18,14.99,Action
2,92,14.99,Action
2,166,14.99,Action
2,47,14.99,Action
2,107,14.99,Action
2,28,14.99,Action
2,32,14.99,Action
2,60,14.99,Action
2,44,14.99,Action
0,113,14.99,Action
2,146,14.99,Action
2,111,14.99,Action
2,92,14.99,Action
2,71,14.99,Action
2,75,14.99,Action
2,82,14.99,Action
2,55,14.99,Action
2,28,14.99,Action
2,73,14.99,Action
2,67,14.99,Action
2,96,14.99,Action
2,55,14.99,Action
2,160,14.99,Action
2,56,14.99,Action
0,52,14.99,Action
2,25,14.99,Action
2,29,14.99,Action
2,113,14.99,Action
0,51,14.99,Action
2,77,14.99,Action
2,219,14.99,Action
2,132,14.99,Action
2,0,14.99,Action
2,36,14.99,Action
2,32,14.99,Action
2,40,14.99,Action
2,50,14.99,Action
2,61,14.99,Action
2,154,14.99,Action
2,40,14.99,Action
2,51,14.99,Action
0,33,14.99,Action
2,140,14.99,Action
2,24,14.99,Action
2,58,14.99,Action
2,78,14.99,Action
2,90,14.99,Action
2,23,14.99,Action
2,0,14.99,Action
2,0,14.99,Action
2,100,14.99,Action
2,52,14.99,Action
2,52,14.99,Action
0,82,14.99,Action
0,32,14.99,Action
0,0,14.99,Action
0,92,14.99,Action
0,23,14.99,Action
2,13,14.99,Action
2,57,14.99,Action
0,77,14.99,Action
2,67,14.99,Action
2,101,14.99,Action
0,91,14.99,Action
2,26,14.99,Action
2,46,14.99,Action
2,107,14.99,Action
0,186,14.99,Action
2,31,14.99,Action
2,220,14.99,Action
2,17,14.99,Action
2,0,14.99,Action
2,42,14.99,Action
2,31,14.99,Action
2,8,14.99,Action
2,183,14.99,Action
2,0,14.99,Action
2,109,14.99,Action
2,124,14.99,Action
2,19,14.99,Action
2,110,14.99,Action
0,23,14.99,Action
2,85,14.99,Action
2,56,14.99,Action
2,197,14.99,Action
2,115,14.99,Action
0,342,14.99,Action
0,151,14.99,Action
2,0,14.99,Action
2,88,14.99,Action
2,54,14.99,Action
2,111,14.99,Action
0,13,14.99,Action
2,41,14.99,Action
2,33,14.99,Action
0,44,14.99,Action
2,0,14.99,Action
2,0,14.99,Action
2,34,14.99,Action
2,16,14.99,Action
2,136,14.99,Action
2,115,14.99,Action
2,40,14.99,Action
2,44,14.99,Action
2,79,14.99,Action
2,0,14.99,Action
2,19,14.99,Action
2,55,14.99,Action
2,77,14.99,Action
2,103,14.99,Action
2,27,14.99,Action
0,70,14.99,Action
2,76,14.99,Action
2,54,14.99,Action
2,136,14.99,Action
2,34,14.99,Action
2,230,14.99,Action
2,27,14.99,Action
2,40,14.99,Action
2,94,14.99,Action
0,135,14.99,Action
0,246,14.99,Action
2,463,14.99,Action
2,134,14.99,Action
2,27,14.99,Action
2,103,14.99,Action
0,104,14.99,Action
2,0,14.99,Action
0,28,14.99,Action
2,181,14.99,Action
0,221,14.99,Action
2,49,14.99,Action
2,255,14.99,Action
2,57,14.99,Action
2,0,14.99,Action
2,122,14.99,Action
2,32,14.99,Action
0,104,14.99,Action
2,51,14.99,Action
2,24,14.99,Action
0,51,14.99,Action
2,27,14.99,Action
2,35,14.99,Action
2,43,14.99,Action
0,76,14.99,Action
0,124,14.99,Action
2,296,14.99,Action
2,245,14.99,Action
2,85,14.99,Action
2,45,14.99,Action
2,32,14.99,Action
2,45,14.99,Action
2,65,14.99,Action
2,51,14.99,Action
2,44,14.99,Action
2,167,14.99,Action
2,91,14.99,Action
2,24,14.99,Action
2,122,14.99,Action
0,0,14.99,Action
2,138,14.99,Action
2,67,14.99,Action
0,178,14.99,Action
2,39,14.99,Action
2,51,14.99,Action
2,0,14.99,Action
2,0,14.99,Action
0,367,14.99,Action
0,44,14.99,Action
2,30,14.99,Action
0,0,14.99,Action
2,198,14.99,Action
2,31,14.99,Action
2,69,14.99,Action
2,20,14.99,Action
2,41,14.99,Action
2,108,14.99,Action
0,22,14.99,Action
2,55,14.99,Action
2,39,14.99,Action
2,85,14.99,Action
2,69,14.99,Action
2,44,14.99,Action
2,25,14.99,Action
2,82,14.99,Action
0,23,14.99,Action
0,0,14.99,Action
2,0,14.99,Action
2,40,14.99,Action
2,0,14.99,Action
2,24,14.99,Action
2,17,14.99,Action
2,150,14.99,Action
2,45,14.99,Action
2,73,14.99,Action
2,72,14.99,Action
2,69,14.99,Action
2,25,14.99,Action
2,176,14.99,Action
2,181,14.99,Action
0,78,14.99,Action
2,13,14.99,Action
0,64,14.99,Action
2,5,14.99,Action
0,118,14.99,Action
2,43,14.99,Action
2,355,14.99,Action
2,25,14.99,Action
2,88,14.99,Action
0,150,14.99,Action
0,142,14.99,Action
2,82,14.99,Action
2,136,14.99,Action
2,0,14.99,Action
2,183,14.99,Action
2,125,14.99,Action
2,305,14.99,Action
2,298,14.99,Action
